OrderID,OrderDate,CustomerID,Region,Category,SubCategory,Quantity,UnitPrice,Discount,Sales,Profit
94171,2024-04-22,2780,Central,Electronics,Mobile,5,3952.18,0.15,16796.765,3561.87
94172,2024-07-01,1603,West,Electronics,Laptop,4,1704.32,0.15,5794.687999999999,369.26
94173,2024-09-04,4711,North,Clothing,Kids,3,3784.08,0.0,11352.24,1672.98
94174,2024-07-14,3714,South,Grocery,Beverages,7,765.44,0.05,5090.1759999999995,1221.15
94175,2024-02-26,3224,South,Grocery,Food,9,2148.31,0.1,17401.311,4255.58
94176,2024-12-28,2666,West,Furniture,Table,1,3964.53,0.2,3171.6240000000003,380.63
94177,2024-08-23,3325,Central,Furniture,Table,7,390.48,0.1,2460.0240000000003,500.6
94178,2024-02-15,1693,North,Grocery,Food,7,1099.76,0.1,6928.488,1404.2
94179,2023-11-21,1405,East,Clothing,Women,1,3034.01,0.2,2427.208,365.02
94180,2024-04-13,1008,North,Electronics,Accessories,5,4731.94,0.1,21293.73,3720.99
94181,2024-03-02,2748,Central,Electronics,Accessories,2,2901.93,0.2,4643.088,251.33
94182,2023-12-21,4885,East,Grocery,Food,5,2360.05,0.15,10030.2125,1402.75
94183,2023-11-22,1069,Central,Clothing,Women,4,4527.28,0.1,16298.207999999999,2768.89
94184,2023-01-09,2761,West,Grocery,Food,9,2592.07,0.1,20995.767,2243.89
94185,2023-04-01,2528,Central,Clothing,Men,4,4364.29,0.2,13965.728000000001,2194.13
94186,2024-12-05,4770,South,Grocery,Beverages,8,4652.43,0.1,33497.49600000001,1912.01
94187,2023-10-13,1396,East,Grocery,Household,9,987.01,0.05,8438.9355,1920.49
94188,2023-05-23,1547,West,Clothing,Kids,5,3832.54,0.1,17246.43,2989.49
94189,2024-02-20,3453,North,Electronics,Mobile,5,2552.77,0.1,11487.465,2336.26
94190,2024-12-24,4326,Central,Clothing,Kids,8,4632.26,0.05,35205.176,2624.59
94191,2024-09-23,1261,South,Furniture,Sofa,2,1057.21,0.0,2114.42,355.93
94192,2023-03-02,2767,West,Clothing,Men,5,3325.44,0.1,14964.480000000001,1590.31
94193,2023-10-21,2391,East,Grocery,Beverages,8,2317.98,0.2,14835.072,2734.27
94194,2023-12-06,1469,North,Clothing,Kids,8,3950.97,0.1,28446.984,2652.58
94195,2023-07-05,3764,North,Clothing,Women,8,4205.26,0.2,26913.664000000004,4661.47
94196,2023-04-02,4159,South,Grocery,Food,5,3999.99,0.0,19999.949999999997,2172.88
94197,2023-08-19,4116,West,Electronics,Mobile,7,129.24,0.05,859.446,64.25
94198,2024-06-20,2103,North,Electronics,Accessories,3,2017.29,0.05,5749.2765,528.45
94199,2023-05-19,4986,Central,Electronics,Accessories,6,2917.9,0.0,17507.4,4173.8
94200,2024-10-23,1225,Central,Grocery,Beverages,6,4786.48,0.0,28718.879999999997,3909.75
94201,2023-07-09,1903,Central,Furniture,Table,2,2284.5,0.1,4112.1,663.27
94202,2024-08-06,2153,West,Clothing,Kids,4,3641.62,0.0,14566.48,2426.0
94203,2023-12-19,2299,Central,Clothing,Women,7,3354.08,0.0,23478.559999999998,3126.3
94204,2023-02-08,4421,West,Grocery,Beverages,9,4459.47,0.15,34114.9455,5127.99
94205,2023-03-14,1903,West,Furniture,Table,6,4396.24,0.05,25058.568,5605.19
94206,2023-01-22,4501,East,Furniture,Chair,3,2189.99,0.1,5912.973,856.48
94207,2024-12-13,1227,West,Clothing,Men,2,1969.9,0.15,3348.83,452.99
94208,2023-01-31,4734,East,Furniture,Table,7,3497.64,0.05,23259.305999999997,5395.16
94209,2023-10-17,2302,Central,Electronics,Laptop,1,407.99,0.0,407.99,66.25
94210,2023-03-19,1074,South,Grocery,Food,3,4109.51,0.0,12328.53,1045.41
94211,2024-03-18,2177,North,Electronics,Mobile,8,4930.95,0.2,31558.08,6729.21
94212,2024-03-12,1459,South,Grocery,Food,2,919.93,0.2,1471.888,316.36
94213,2023-12-27,3157,East,Grocery,Beverages,5,1100.59,0.1,4952.655,839.03
94214,2024-12-26,1015,East,Clothing,Kids,6,4279.3,0.2,20540.640000000003,2947.63
94215,2023-02-23,3680,East,Clothing,Men,5,1877.38,0.15,7978.865000000001,700.28
94216,2024-01-06,3119,North,Grocery,Food,5,3876.98,0.05,18415.655,3789.15
94217,2024-08-04,1784,Central,Electronics,Mobile,3,2131.64,0.0,6394.92,923.96
94218,2023-04-07,4280,East,Clothing,Women,1,1669.82,0.05,1586.329,225.49
94219,2024-06-13,2810,Central,Furniture,Table,2,2023.05,0.0,4046.1,699.79
94220,2024-10-09,2175,South,Grocery,Beverages,4,4737.12,0.15,16106.207999999999,3966.03
94221,2024-10-08,2413,Central,Clothing,Men,2,2090.87,0.2,3345.392,521.26
94222,2024-01-29,3160,North,Furniture,Table,5,961.16,0.1,4325.22,747.6
94223,2023-02-05,4982,East,Electronics,Laptop,8,2359.81,0.2,15102.784,2134.48
94224,2023-11-14,2941,North,Grocery,Beverages,4,3368.21,0.15,11451.914,1855.58
94225,2024-01-05,3096,South,Furniture,Table,6,163.88,0.05,934.116,232.59
94226,2023-02-20,1509,East,Grocery,Beverages,2,972.26,0.2,1555.616,155.29
94227,2023-10-14,3704,North,Electronics,Accessories,1,786.57,0.2,629.2560000000001,147.36
94228,2024-10-11,3829,South,Furniture,Chair,5,4787.56,0.0,23937.800000000003,2477.01
94229,2024-08-18,3775,Central,Furniture,Table,4,3304.88,0.05,12558.544,2406.98
94230,2023-08-31,2696,North,Clothing,Kids,5,3343.23,0.1,15044.535000000002,3063.3
94231,2023-10-18,3631,West,Furniture,Chair,5,3151.44,0.0,15757.2,3395.02
94232,2024-02-17,1026,North,Grocery,Beverages,5,2713.7,0.15,11533.225,1746.06
94233,2023-08-10,4724,South,Electronics,Mobile,2,162.04,0.05,307.876,40.6
94234,2023-01-31,4899,South,Clothing,Men,9,1108.62,0.0,9977.579999999998,1041.11
94235,2024-09-23,1588,West,Electronics,Accessories,3,3358.88,0.1,9068.976,608.57
94236,2023-03-09,1914,North,Grocery,Food,2,4450.89,0.05,8456.691,2010.17
94237,2024-04-26,3944,East,Furniture,Table,6,190.07,0.2,912.3360000000001,47.3
94238,2023-04-06,1033,Central,Clothing,Kids,6,881.99,0.2,4233.552000000001,917.1
94239,2023-08-13,3288,West,Clothing,Women,5,4861.27,0.15,20660.397500000003,3542.75
94240,2024-07-02,3333,West,Grocery,Beverages,2,352.3,0.0,704.6,100.05
94241,2023-12-12,1526,East,Electronics,Laptop,7,2152.87,0.2,12056.072,2012.58
94242,2023-08-11,1333,Central,Clothing,Women,4,4073.64,0.1,14665.104,3335.72
94243,2023-10-11,3517,South,Clothing,Men,6,756.06,0.2,3629.0879999999997,462.42
94244,2023-09-11,3081,Central,Furniture,Table,2,2659.03,0.1,4786.254000000001,349.9
94245,2024-11-08,4293,South,Grocery,Household,3,3662.53,0.0,10987.59,603.85
94246,2023-04-30,2806,North,Clothing,Men,8,3115.03,0.05,23674.228,5442.37
94247,2023-05-18,1986,West,Electronics,Mobile,9,154.18,0.15,1179.477,226.49
94248,2023-11-24,2079,East,Clothing,Men,4,3045.03,0.2,9744.096000000001,1415.09
94249,2024-08-17,3906,East,Grocery,Food,7,2340.77,0.05,15566.120499999999,831.59
94250,2024-06-23,2241,North,Grocery,Beverages,4,3831.48,0.0,15325.92,2943.98
94251,2024-12-09,4811,Central,Furniture,Sofa,2,1766.09,0.15,3002.3529999999996,465.12
94252,2023-03-29,3448,Central,Clothing,Men,5,4825.1,0.05,22919.225,3171.59
94253,2024-01-08,3899,East,Electronics,Accessories,1,3820.66,0.2,3056.5280000000002,657.47
94254,2024-09-25,3378,East,Furniture,Table,4,1531.14,0.2,4899.648,956.83
94255,2024-01-26,4744,South,Clothing,Kids,1,2554.77,0.1,2299.293,450.14
94256,2023-12-06,3228,North,Grocery,Food,1,315.35,0.1,283.81500000000005,17.42
94257,2024-05-28,4507,South,Grocery,Household,8,1687.58,0.1,12150.576,851.47
94258,2023-09-23,1198,North,Furniture,Table,1,2610.17,0.05,2479.6615,151.5
94259,2023-03-23,2138,South,Electronics,Mobile,7,3185.13,0.0,22295.91,2199.67
94260,2024-02-02,3344,East,Furniture,Table,5,1028.25,0.1,4627.125,469.11
94261,2024-12-14,3879,West,Furniture,Table,6,557.77,0.1,3011.958,240.07
94262,2023-12-24,2714,Central,Grocery,Household,9,622.19,0.2,4479.768000000001,677.43
94263,2023-06-30,3320,East,Furniture,Chair,9,783.95,0.1,6349.995,1046.35
94264,2024-05-29,1134,West,Furniture,Chair,2,4880.0,0.15,8296.0,1086.07
94265,2024-07-13,1129,Central,Grocery,Household,5,577.81,0.1,2600.145,192.92
94266,2023-05-16,3916,Central,Electronics,Mobile,8,3371.11,0.2,21575.104000000003,3208.48
94267,2023-09-22,1841,South,Furniture,Sofa,8,2583.52,0.0,20668.16,1048.65
94268,2023-07-22,1018,East,Electronics,Laptop,9,1826.37,0.1,14793.596999999998,1171.23
94269,2024-04-26,2446,North,Furniture,Sofa,8,3727.19,0.2,23854.016000000003,4517.19
94270,2023-10-14,1399,East,Grocery,Food,5,4045.15,0.0,20225.75,2029.12
94271,2023-05-13,3353,East,Clothing,Kids,9,1214.28,0.2,8742.816,1641.34
94272,2023-04-07,2987,South,Clothing,Women,4,2126.78,0.1,7656.408000000001,1724.96
94273,2023-04-04,1901,South,Clothing,Kids,8,2603.12,0.0,20824.96,1794.48
94274,2023-04-04,1556,South,Electronics,Mobile,8,4922.85,0.15,33475.380000000005,5273.87
94275,2024-12-19,4080,North,Furniture,Table,1,74.3,0.2,59.44,10.03
94276,2023-10-22,3410,South,Grocery,Food,4,3399.43,0.15,11558.062,1479.39
94277,2023-01-16,1402,West,Electronics,Mobile,5,1970.18,0.1,8865.81,1418.88
94278,2024-04-18,1317,Central,Electronics,Accessories,7,914.76,0.05,6083.1539999999995,1457.26
94279,2024-04-04,4352,Central,Furniture,Chair,7,4563.35,0.0,31943.450000000004,6549.6
94280,2023-07-30,3077,South,Clothing,Men,6,985.24,0.2,4729.152000000001,689.35
94281,2024-07-12,1459,East,Clothing,Kids,9,2169.01,0.05,18545.0355,1419.4
94282,2024-03-18,1723,Central,Grocery,Household,2,242.45,0.05,460.655,82.66
94283,2023-04-09,3090,North,Clothing,Men,7,1356.78,0.1,8547.714,1024.94
94284,2023-01-20,3237,West,Clothing,Men,8,4463.49,0.15,30351.731999999996,1818.46
94285,2023-01-21,4409,South,Grocery,Food,1,611.28,0.1,550.152,132.49
94286,2023-06-30,1658,South,Furniture,Chair,1,3208.05,0.1,2887.2450000000003,178.81
94287,2024-04-29,1911,West,Grocery,Beverages,4,302.14,0.15,1027.2759999999998,135.2
94288,2024-11-24,3063,Central,Furniture,Chair,5,2719.27,0.05,12916.5325,2169.28
94289,2024-07-14,3150,East,Clothing,Men,7,1068.3,0.0,7478.099999999999,1204.48
94290,2024-02-04,1118,North,Electronics,Accessories,5,828.94,0.15,3522.9950000000003,527.99
94291,2023-09-29,1711,Central,Furniture,Sofa,1,809.75,0.1,728.775,92.29
94292,2023-01-23,2073,North,Electronics,Laptop,4,1387.55,0.0,5550.2,1175.45
94293,2023-04-18,3046,East,Grocery,Food,8,1367.37,0.1,9845.064,2030.7
94294,2024-08-27,3092,West,Furniture,Chair,8,3944.58,0.15,26823.144,2322.86
94295,2024-11-07,2371,East,Furniture,Sofa,8,4913.61,0.0,39308.88,3027.41
94296,2023-01-24,3860,East,Clothing,Men,2,3235.51,0.05,6147.469,409.07
94297,2024-03-28,4043,East,Furniture,Sofa,2,4186.21,0.05,7953.799,765.91
94298,2024-09-10,1982,South,Clothing,Women,9,2229.73,0.1,18060.813000000002,1257.98
94299,2024-06-24,2002,North,Electronics,Accessories,4,2795.44,0.05,10622.672,2272.59
94300,2023-04-25,4264,North,Electronics,Laptop,6,1048.56,0.05,5976.7919999999995,739.95
94301,2024-01-29,2358,East,Electronics,Mobile,3,487.31,0.2,1169.544,70.61
94302,2024-09-11,2980,North,Furniture,Chair,3,4281.14,0.2,10274.736000000003,627.66
94303,2024-08-07,4378,North,Clothing,Women,3,3155.54,0.15,8046.626999999999,785.9
94304,2024-10-23,2438,South,Furniture,Sofa,3,3879.03,0.2,9309.672,1414.89
94305,2024-08-18,1435,South,Furniture,Table,6,4278.71,0.2,20537.808000000005,2022.8
94306,2024-02-08,3343,North,Furniture,Table,3,3110.25,0.2,7464.6,487.91
94307,2024-08-25,1554,Central,Grocery,Food,1,4927.39,0.1,4434.651000000001,822.39
94308,2023-04-12,3412,West,Clothing,Men,8,284.92,0.15,1937.4560000000001,178.35
94309,2023-09-23,1890,East,Clothing,Kids,7,2020.34,0.15,12021.023,2904.15
94310,2023-03-24,2736,West,Grocery,Food,1,3330.32,0.2,2664.2560000000003,208.41
94311,2024-12-20,1790,Central,Furniture,Chair,9,4978.28,0.15,38083.842,8306.68
94312,2023-10-23,1263,South,Electronics,Laptop,3,3140.43,0.2,7537.031999999999,1146.46
94313,2023-09-03,2721,East,Clothing,Men,8,3830.22,0.0,30641.76,5963.41
94314,2023-09-18,3494,South,Electronics,Laptop,4,2336.7,0.15,7944.779999999999,603.96
94315,2024-12-07,3594,Central,Grocery,Beverages,4,4250.86,0.1,15303.096,2678.95
94316,2023-06-01,3126,South,Furniture,Table,2,1356.57,0.0,2713.14,651.46
94317,2024-01-09,4897,West,Furniture,Sofa,6,4498.43,0.1,24291.522,3883.12
94318,2023-12-12,2150,East,Electronics,Accessories,5,1670.24,0.0,8351.2,1281.26
94319,2024-11-01,1379,North,Grocery,Beverages,2,3302.39,0.05,6274.540999999999,1420.27
94320,2024-05-09,2037,West,Electronics,Mobile,2,3287.01,0.2,5259.216,303.09
94321,2023-04-28,2871,South,Furniture,Chair,8,4733.07,0.05,35971.331999999995,6342.62
94322,2024-09-19,2301,North,Electronics,Laptop,9,4454.36,0.1,36080.316,5368.79
94323,2024-12-07,2578,Central,Grocery,Food,3,4217.72,0.1,11387.844000000001,2438.11
94324,2024-01-09,2864,North,Grocery,Beverages,7,2078.29,0.2,11638.423999999999,1024.24
94325,2023-05-09,2077,East,Furniture,Chair,6,1031.27,0.0,6187.62,1034.01
94326,2023-07-22,2736,East,Furniture,Table,4,2462.97,0.0,9851.88,1203.5
94327,2023-07-18,2118,West,Furniture,Chair,3,2657.1,0.15,6775.605,1470.82
94328,2023-03-18,2663,East,Clothing,Women,1,3413.67,0.0,3413.67,625.74
94329,2024-03-22,1565,South,Clothing,Men,4,3996.13,0.0,15984.52,3842.46
94330,2024-03-01,3473,South,Electronics,Laptop,1,4530.57,0.05,4304.041499999999,568.39
94331,2024-11-01,3263,North,Furniture,Sofa,3,2978.4,0.05,8488.44,979.83
94332,2024-05-22,4660,Central,Furniture,Sofa,5,4320.53,0.05,20522.517499999998,4185.8
94333,2023-02-21,2883,Central,Electronics,Laptop,9,4859.7,0.05,41550.43499999999,3639.94
94334,2023-06-27,3935,South,Clothing,Men,8,3342.12,0.1,24063.264,1337.73
94335,2024-03-24,2055,West,Grocery,Food,9,1099.75,0.15,8413.0875,944.7
94336,2023-04-23,4645,South,Electronics,Accessories,8,862.96,0.0,6903.68,1371.27
94337,2023-08-24,1158,South,Grocery,Beverages,4,3927.88,0.15,13354.792,2670.01
94338,2023-06-15,4811,South,Grocery,Food,9,1456.03,0.15,11138.629500000001,734.74
94339,2024-07-04,3825,West,Clothing,Men,8,1192.4,0.05,9062.24,2102.45
94340,2023-10-25,2690,West,Grocery,Beverages,8,3253.72,0.2,20823.808,1319.01
94341,2024-01-15,2970,West,Clothing,Men,6,3473.81,0.2,16674.288,1403.33
94342,2024-09-02,4253,North,Electronics,Accessories,5,1283.68,0.1,5776.56,486.43
94343,2023-06-16,4053,North,Electronics,Accessories,8,1025.32,0.2,6562.048,1164.83
94344,2024-07-07,4337,North,Clothing,Men,2,4275.99,0.0,8551.98,1115.46
94345,2023-12-28,2137,North,Grocery,Food,7,4516.48,0.05,30034.591999999997,4892.87
94346,2024-03-29,4904,North,Furniture,Chair,9,434.12,0.15,3321.018,789.81
94347,2024-05-18,3470,East,Grocery,Household,7,3048.79,0.2,17073.224,3547.08
94348,2024-09-08,4878,North,Electronics,Laptop,2,4566.63,0.0,9133.26,1861.23
94349,2024-04-01,1887,North,Grocery,Household,9,2163.55,0.1,17524.755,1963.18
94350,2023-10-25,3215,West,Grocery,Beverages,8,3678.58,0.0,29428.64,4038.24
94351,2024-12-08,1741,North,Furniture,Sofa,4,2898.33,0.15,9854.322,1158.17
94352,2024-10-26,3224,North,Furniture,Chair,9,4557.59,0.0,41018.31,2479.53
94353,2023-07-04,3489,East,Grocery,Beverages,5,3656.07,0.0,18280.350000000002,3060.64
94354,2024-02-22,2610,East,Grocery,Beverages,8,1895.7,0.2,12132.480000000001,1716.76
94355,2024-12-15,1618,East,Grocery,Beverages,1,2879.58,0.05,2735.6009999999997,137.31
94356,2024-11-05,4354,South,Grocery,Household,3,1725.66,0.0,5176.9800000000005,763.11
94357,2023-05-03,2525,Central,Electronics,Laptop,4,4504.7,0.05,17117.859999999997,2557.26
94358,2023-08-25,2252,North,Clothing,Kids,8,1494.92,0.15,10165.456,2008.64
94359,2024-03-19,3353,Central,Clothing,Kids,5,1897.15,0.15,8062.8875,1275.9
94360,2024-08-26,2041,Central,Electronics,Laptop,4,4838.06,0.0,19352.24,2916.69
94361,2024-03-02,4710,North,Electronics,Laptop,5,794.22,0.1,3573.9900000000002,575.5
94362,2023-03-02,2513,North,Furniture,Sofa,8,1468.06,0.2,9395.584,1380.48
94363,2024-12-09,2419,West,Grocery,Food,8,647.51,0.05,4921.076,523.67
94364,2023-04-02,2173,East,Furniture,Sofa,2,1203.0,0.15,2045.1,210.31
94365,2023-08-22,3832,South,Electronics,Accessories,2,4846.48,0.05,9208.311999999998,1820.52
94366,2024-06-14,2015,Central,Furniture,Sofa,7,4378.73,0.2,24520.888,1918.63
94367,2024-09-21,1926,South,Furniture,Sofa,9,236.23,0.1,1913.4629999999997,118.54
94368,2024-01-03,1911,East,Grocery,Household,1,1290.76,0.15,1097.146,230.59
94369,2023-08-25,4277,West,Furniture,Chair,4,4645.75,0.0,18583.0,3480.98
94370,2024-11-21,1945,West,Electronics,Laptop,6,4248.48,0.1,22941.791999999998,4440.26
94371,2023-10-18,4063,South,Clothing,Men,6,3375.9,0.0,20255.4,1610.24
94372,2023-12-27,1559,North,Grocery,Food,8,2646.38,0.1,19053.936,4207.29
94373,2023-05-18,2280,South,Furniture,Table,7,4451.33,0.0,31159.309999999998,6020.46
94374,2024-09-15,4782,East,Grocery,Household,8,2082.55,0.05,15827.380000000001,2084.97
94375,2023-08-30,1242,South,Clothing,Women,8,1760.56,0.1,12676.032,1593.66
94376,2023-10-19,1031,South,Furniture,Chair,8,2231.6,0.0,17852.8,1076.35
94377,2024-03-12,1515,East,Electronics,Laptop,9,2527.32,0.1,20471.292,2804.04
94378,2023-02-23,3218,North,Clothing,Kids,5,4685.44,0.05,22255.839999999997,2924.47
94379,2024-06-11,4283,North,Electronics,Laptop,6,3753.45,0.0,22520.699999999997,1754.7
94380,2023-02-19,2758,West,Grocery,Beverages,2,675.23,0.15,1147.891,167.99
94381,2023-07-08,4985,North,Electronics,Accessories,6,133.28,0.0,799.6800000000001,49.98
94382,2024-05-27,2173,East,Clothing,Men,4,4768.73,0.1,17167.428,1212.73
94383,2024-11-12,4201,West,Electronics,Accessories,4,1975.07,0.0,7900.28,988.41
94384,2023-06-26,2828,Central,Grocery,Beverages,4,2656.24,0.0,10624.96,1156.46
94385,2023-08-07,2193,Central,Clothing,Women,8,3052.74,0.0,24421.92,5494.59
94386,2024-10-20,3156,South,Clothing,Women,1,2419.78,0.1,2177.802,279.79
94387,2024-12-20,1792,West,Electronics,Accessories,9,4340.01,0.1,35154.081000000006,5516.66
94388,2023-09-13,1168,West,Electronics,Mobile,6,568.12,0.15,2897.4120000000003,679.88
94389,2023-12-24,2307,Central,Electronics,Accessories,7,4846.97,0.05,32232.3505,7071.59
94390,2024-10-09,2103,Central,Electronics,Accessories,5,1004.94,0.0,5024.700000000001,1158.73
94391,2023-07-09,2557,North,Furniture,Table,6,3123.22,0.15,15928.421999999999,3040.93
94392,2024-04-04,3209,East,Furniture,Table,5,2064.51,0.05,9806.4225,1032.34
94393,2023-01-09,1143,North,Furniture,Table,4,494.83,0.2,1583.4560000000001,225.83
94394,2024-11-10,1450,Central,Grocery,Beverages,9,1148.3,0.1,9301.23,1146.64
94395,2024-04-29,4602,South,Clothing,Kids,7,3297.89,0.2,18468.184,3112.41
94396,2023-07-08,1472,West,Grocery,Household,3,1370.31,0.05,3905.3835,368.41
94397,2023-01-23,2772,North,Clothing,Men,1,829.14,0.1,746.226,105.68
94398,2023-10-24,2370,North,Furniture,Sofa,1,1844.98,0.1,1660.482,141.01
94399,2023-11-24,4208,South,Clothing,Men,1,1036.16,0.05,984.352,148.31
94400,2024-10-24,3453,North,Electronics,Laptop,9,2887.19,0.2,20787.768,4512.98
94401,2023-01-11,2158,Central,Clothing,Men,2,3370.99,0.05,6404.880999999999,661.84
94402,2023-01-01,1685,East,Electronics,Mobile,2,3424.55,0.0,6849.1,1438.55
94403,2023-06-26,4848,North,Furniture,Sofa,8,2188.74,0.0,17509.92,4376.05
94404,2023-11-21,3973,East,Electronics,Laptop,7,1914.42,0.2,10720.752,1079.19
94405,2023-05-22,1017,South,Furniture,Table,7,2854.98,0.0,19984.86,1649.79
94406,2024-06-02,3580,South,Furniture,Table,5,352.73,0.0,1763.65,338.54
94407,2023-05-03,3970,North,Grocery,Household,6,238.61,0.1,1288.4940000000001,210.06
94408,2024-03-19,4640,South,Clothing,Men,2,4753.66,0.2,7605.856,1418.63
94409,2024-06-19,4794,West,Electronics,Laptop,4,1590.4,0.1,5725.4400000000005,740.42
94410,2023-08-27,3833,North,Furniture,Sofa,7,1148.55,0.1,7235.865,1187.78
94411,2023-06-04,1769,West,Grocery,Beverages,5,187.46,0.1,843.57,45.94
94412,2023-01-07,1312,West,Electronics,Accessories,4,3368.68,0.1,12127.248,2635.05
94413,2024-03-13,3446,Central,Furniture,Table,4,2595.83,0.0,10383.32,715.13
94414,2024-04-16,4680,West,Clothing,Kids,8,4469.13,0.1,32177.736,2666.31
94415,2024-04-01,1379,East,Electronics,Accessories,2,2596.25,0.05,4932.875,304.11
94416,2024-03-24,3051,East,Clothing,Men,5,2882.48,0.15,12250.539999999999,947.67
94417,2024-09-07,4736,East,Clothing,Women,8,3448.71,0.15,23451.228,1301.58
94418,2024-09-06,2639,East,Furniture,Table,8,1779.7,0.15,12101.96,2081.85
94419,2023-04-13,3958,East,Grocery,Beverages,6,2557.23,0.1,13809.042000000001,712.38
94420,2024-10-21,2100,North,Electronics,Accessories,5,2982.5,0.0,14912.5,2842.28
94421,2023-07-05,4967,North,Clothing,Women,7,3221.89,0.1,20297.907,2175.61
94422,2024-11-18,3630,North,Electronics,Accessories,1,4131.14,0.0,4131.14,970.15
94423,2024-02-22,1053,West,Furniture,Table,3,3813.44,0.1,10296.288,2525.28
94424,2023-12-19,3098,West,Electronics,Laptop,7,122.18,0.15,726.971,40.63
94425,2023-10-23,1448,East,Grocery,Household,1,3311.72,0.0,3311.72,371.37
94426,2024-05-31,1774,North,Furniture,Table,9,2623.41,0.15,20069.086499999998,1821.93
94427,2024-06-05,4494,West,Furniture,Chair,8,443.22,0.05,3368.472,438.9
94428,2024-04-28,4223,East,Electronics,Mobile,7,3793.46,0.0,26554.22,5221.56
94429,2023-08-10,1416,Central,Furniture,Chair,4,4025.54,0.2,12881.728000000001,2320.19
94430,2024-08-07,2386,North,Furniture,Sofa,1,4626.17,0.1,4163.553,644.46
94431,2024-11-16,2373,East,Furniture,Sofa,8,3675.48,0.2,23523.072,5290.06
94432,2024-06-27,2121,North,Clothing,Women,8,1139.73,0.1,8206.056,1191.28
94433,2024-08-19,4560,East,Clothing,Kids,6,734.45,0.1,3966.0300000000007,902.71
94434,2024-05-19,2094,East,Electronics,Accessories,4,3323.23,0.2,10634.336000000001,1742.76
94435,2023-10-09,2537,West,Clothing,Women,2,1641.06,0.2,2625.696,600.46
94436,2024-01-28,2106,North,Grocery,Beverages,7,3466.64,0.1,21839.832,4626.26
94437,2024-03-28,2526,Central,Furniture,Sofa,3,1384.46,0.15,3530.373,262.14
94438,2023-02-24,2940,West,Clothing,Men,7,2225.84,0.05,14801.836000000001,3329.99
94439,2024-10-09,4356,Central,Clothing,Women,8,3206.55,0.1,23087.160000000003,1900.98
94440,2024-09-19,4752,South,Electronics,Mobile,6,2242.16,0.2,10762.368,1319.84
94441,2023-02-25,4356,North,Furniture,Sofa,5,1859.87,0.15,7904.447499999998,550.73
94442,2023-02-25,4762,Central,Electronics,Accessories,1,4142.85,0.1,3728.5650000000005,284.22
94443,2023-06-13,1682,North,Furniture,Sofa,6,4095.82,0.2,19659.936,2026.27
94444,2024-05-03,2188,East,Grocery,Household,9,2619.22,0.0,23572.98,5025.85
94445,2023-01-08,1839,North,Electronics,Accessories,5,4230.15,0.05,20093.212499999998,4863.47
94446,2024-09-03,4283,North,Furniture,Table,7,3905.79,0.1,24606.477,1714.18
94447,2023-05-27,3448,East,Clothing,Kids,7,928.22,0.2,5198.032,979.0
94448,2024-02-10,4651,North,Furniture,Sofa,3,3066.43,0.05,8739.325499999999,537.51
94449,2023-03-07,1055,South,Electronics,Mobile,9,897.0,0.2,6458.400000000001,856.99
94450,2023-05-19,3626,North,Grocery,Beverages,7,4102.17,0.1,25843.671000000002,3306.51
94451,2023-07-14,2458,Central,Clothing,Kids,8,2136.06,0.05,16234.055999999999,2515.18
94452,2023-10-16,2533,South,Electronics,Laptop,9,4745.9,0.15,36306.134999999995,2038.26
94453,2024-04-02,4592,Central,Furniture,Sofa,5,3922.66,0.05,18632.635,2191.8
94454,2024-03-04,4264,South,Grocery,Beverages,6,3697.87,0.05,21077.859,1439.69
94455,2023-07-14,1778,Central,Grocery,Food,6,2985.07,0.1,16119.378000000002,3369.97
94456,2024-09-26,4134,Central,Electronics,Mobile,7,4089.65,0.1,25764.795,2952.87
94457,2023-10-22,3531,East,Grocery,Household,9,1852.09,0.0,16668.809999999998,1743.58
94458,2024-02-25,1980,West,Clothing,Men,9,3939.64,0.1,31911.084000000003,1658.25
94459,2024-09-01,1405,North,Electronics,Mobile,8,2095.56,0.15,14249.807999999999,3494.71
94460,2023-02-19,4903,East,Furniture,Sofa,9,1254.98,0.2,9035.856,1628.39
94461,2023-09-27,2898,Central,Grocery,Food,5,933.92,0.0,4669.599999999999,1119.83
94462,2024-01-13,4764,Central,Grocery,Food,4,1321.67,0.15,4493.678,777.15
94463,2024-08-26,1091,Central,Electronics,Laptop,3,3780.36,0.2,9072.864,2228.51
94464,2024-06-25,1456,Central,Clothing,Men,3,4212.73,0.1,11374.371,787.49
94465,2023-06-07,4667,North,Clothing,Kids,1,764.58,0.0,764.58,44.44
94466,2023-05-01,3104,North,Furniture,Table,9,1887.42,0.15,14438.762999999999,3226.79
94467,2024-10-28,4050,West,Clothing,Women,9,478.76,0.1,3877.956,298.35
94468,2024-07-31,3516,West,Grocery,Food,1,3239.08,0.05,3077.1259999999997,484.41
94469,2023-04-11,3255,West,Grocery,Beverages,6,789.66,0.05,4501.062,998.73
94470,2023-11-29,4141,North,Furniture,Sofa,5,1003.58,0.1,4516.110000000001,294.48
94471,2023-10-22,2786,South,Grocery,Household,5,3967.01,0.05,18843.2975,3157.59
94472,2024-03-01,3183,South,Furniture,Chair,5,4042.25,0.2,16169.0,1843.19
94473,2023-03-25,1098,East,Electronics,Mobile,8,4201.44,0.0,33611.52,3804.46
94474,2023-02-24,3546,Central,Furniture,Sofa,3,4039.1,0.0,12117.3,2860.24
